steps,date,interval
443,03-11-2012,910
494,03-11-2012,915
461,03-11-2012,920
533,03-11-2012,925
496,03-11-2012,930
319,03-11-2012,935
60,03-11-2012,940
0,03-11-2012,945
0,03-11-2012,950
0,03-11-2012,955
0,03-11-2012,1000
0,03-11-2012,1005
0,03-11-2012,1010
40,03-11-2012,1015
0,03-11-2012,1020
0,03-11-2012,1025
0,03-11-2012,1030
0,03-11-2012,1035
0,03-11-2012,1040
0,03-11-2012,1045
0,03-11-2012,1050
0,03-11-2012,1055
0,03-11-2012,1100
0,03-11-2012,1105
0,03-11-2012,1110
0,03-11-2012,1115
0,03-11-2012,1120
29,03-11-2012,1125
12,03-11-2012,1130
60,03-11-2012,1135
8,03-11-2012,1140
43,03-11-2012,1145
54,03-11-2012,1150
68,03-11-2012,1155
104,03-11-2012,1200
0,03-11-2012,1205
0,03-11-2012,1210
50,03-11-2012,1215
266,03-11-2012,1220
65,03-11-2012,1225
0,03-11-2012,1230
0,03-11-2012,1235
52,03-11-2012,1240
0,03-11-2012,1245
52,03-11-2012,1250
94,03-11-2012,1255
179,03-11-2012,1300
0,03-11-2012,1305
0,03-11-2012,1310
154,03-11-2012,1315
33,03-11-2012,1320
16,03-11-2012,1325
79,03-11-2012,1330
119,03-11-2012,1335
0,03-11-2012,1340
0,03-11-2012,1345
41,03-11-2012,1350
66,03-11-2012,1355
0,03-11-2012,1400
44,03-11-2012,1405
31,03-11-2012,1410
12,03-11-2012,1415
23,03-11-2012,1420
41,03-11-2012,1425
50,03-11-2012,1430
0,03-11-2012,1435
0,03-11-2012,1440
0,03-11-2012,1445
24,03-11-2012,1450
21,03-11-2012,1455
0,03-11-2012,1500
0,03-11-2012,1505
0,03-11-2012,1510
0,03-11-2012,1515
0,03-11-2012,1520
0,03-11-2012,1525
0,03-11-2012,1530
114,03-11-2012,1535
0,03-11-2012,1540
0,03-11-2012,1545
0,03-11-2012,1550
0,03-11-2012,1555
0,03-11-2012,1600
0,03-11-2012,1605
0,03-11-2012,1610
0,03-11-2012,1615
0,03-11-2012,1620
0,03-11-2012,1625
20,03-11-2012,1630
47,03-11-2012,1635
24,03-11-2012,1640
67,03-11-2012,1645
0,03-11-2012,1650
0,03-11-2012,1655
0,03-11-2012,1700
0,03-11-2012,1705
86,03-11-2012,1710
112,03-11-2012,1715
142,03-11-2012,1720
80,03-11-2012,1725
0,03-11-2012,1730
0,03-11-2012,1735
277,03-11-2012,1740
103,03-11-2012,1745
117,03-11-2012,1750
183,03-11-2012,1755
263,03-11-2012,1800
295,03-11-2012,1805
392,03-11-2012,1810
324,03-11-2012,1815
0,03-11-2012,1820
0,03-11-2012,1825
112,03-11-2012,1830
0,03-11-2012,1835
8,03-11-2012,1840
8,03-11-2012,1845
0,03-11-2012,1850
33,03-11-2012,1855
71,03-11-2012,1900
62,03-11-2012,1905
0,03-11-2012,1910
33,03-11-2012,1915
5,03-11-2012,1920
0,03-11-2012,1925
34,03-11-2012,1930
37,03-11-2012,1935
90,03-11-2012,1940
90,03-11-2012,1945
0,03-11-2012,1950
0,03-11-2012,1955
0,03-11-2012,2000
0,03-11-2012,2005
0,03-11-2012,2010
0,03-11-2012,2015
0,03-11-2012,2020
0,03-11-2012,2025
0,03-11-2012,2030
0,03-11-2012,2035
0,03-11-2012,2040
0,03-11-2012,2045
74,03-11-2012,2050
18,03-11-2012,2055
72,03-11-2012,2100
0,03-11-2012,2105
0,03-11-2012,2110
0,03-11-2012,2115
0,03-11-2012,2120
0,03-11-2012,2125
0,03-11-2012,2130
0,03-11-2012,2135
0,03-11-2012,2140
0,03-11-2012,2145
0,03-11-2012,2150
0,03-11-2012,2155
0,03-11-2012,2200
0,03-11-2012,2205
0,03-11-2012,2210
0,03-11-2012,2215
0,03-11-2012,2220
0,03-11-2012,2225
0,03-11-2012,2230
0,03-11-2012,2235
0,03-11-2012,2240
0,03-11-2012,2245
0,03-11-2012,2250
0,03-11-2012,2255
0,03-11-2012,2300
0,03-11-2012,2305
0,03-11-2012,2310
0,03-11-2012,2315
0,03-11-2012,2320
0,03-11-2012,2325
0,03-11-2012,2330
0,03-11-2012,2335
0,03-11-2012,2340
0,03-11-2012,2345
0,03-11-2012,2350
0,03-11-2012,2355
NA,04-11-2012,0
NA,04-11-2012,5
NA,04-11-2012,10
NA,04-11-2012,15
NA,04-11-2012,20
NA,04-11-2012,25
NA,04-11-2012,30
NA,04-11-2012,35
NA,04-11-2012,40
NA,04-11-2012,45
NA,04-11-2012,50
NA,04-11-2012,55
NA,04-11-2012,100
NA,04-11-2012,105
NA,04-11-2012,110
NA,04-11-2012,115
NA,04-11-2012,120
NA,04-11-2012,125
NA,04-11-2012,130
NA,04-11-2012,135
NA,04-11-2012,140
NA,04-11-2012,145
NA,04-11-2012,150
NA,04-11-2012,155
NA,04-11-2012,200
NA,04-11-2012,205
NA,04-11-2012,210
NA,04-11-2012,215
NA,04-11-2012,220
NA,04-11-2012,225
NA,04-11-2012,230
NA,04-11-2012,235
NA,04-11-2012,240
NA,04-11-2012,245
NA,04-11-2012,250
NA,04-11-2012,255
NA,04-11-2012,300
NA,04-11-2012,305
NA,04-11-2012,310
NA,04-11-2012,315
NA,04-11-2012,320
NA,04-11-2012,325
NA,04-11-2012,330
NA,04-11-2012,335
NA,04-11-2012,340
NA,04-11-2012,345
NA,04-11-2012,350
NA,04-11-2012,355
NA,04-11-2012,400
NA,04-11-2012,405
NA,04-11-2012,410
NA,04-11-2012,415
NA,04-11-2012,420
NA,04-11-2012,425
NA,04-11-2012,430
NA,04-11-2012,435
NA,04-11-2012,440
NA,04-11-2012,445
NA,04-11-2012,450
NA,04-11-2012,455
NA,04-11-2012,500
NA,04-11-2012,505
NA,04-11-2012,510
NA,04-11-2012,515
NA,04-11-2012,520
NA,04-11-2012,525
NA,04-11-2012,530
NA,04-11-2012,535
NA,04-11-2012,540
NA,04-11-2012,545
NA,04-11-2012,550
NA,04-11-2012,555
NA,04-11-2012,600
NA,04-11-2012,605
NA,04-11-2012,610
NA,04-11-2012,615
NA,04-11-2012,620
NA,04-11-2012,625
NA,04-11-2012,630
NA,04-11-2012,635
NA,04-11-2012,640
NA,04-11-2012,645
NA,04-11-2012,650
NA,04-11-2012,655
NA,04-11-2012,700
NA,04-11-2012,705
NA,04-11-2012,710
NA,04-11-2012,715
NA,04-11-2012,720
NA,04-11-2012,725
NA,04-11-2012,730
NA,04-11-2012,735
NA,04-11-2012,740
NA,04-11-2012,745
NA,04-11-2012,750
NA,04-11-2012,755
NA,04-11-2012,800
NA,04-11-2012,805
NA,04-11-2012,810
NA,04-11-2012,815
NA,04-11-2012,820
NA,04-11-2012,825
NA,04-11-2012,830
NA,04-11-2012,835
NA,04-11-2012,840
NA,04-11-2012,845
NA,04-11-2012,850
NA,04-11-2012,855
NA,04-11-2012,900
NA,04-11-2012,905
NA,04-11-2012,910
NA,04-11-2012,915
NA,04-11-2012,920
NA,04-11-2012,925
NA,04-11-2012,930
NA,04-11-2012,935
NA,04-11-2012,940
NA,04-11-2012,945
NA,04-11-2012,950
NA,04-11-2012,955
NA,04-11-2012,1000
NA,04-11-2012,1005
NA,04-11-2012,1010
NA,04-11-2012,1015
NA,04-11-2012,1020
NA,04-11-2012,1025
NA,04-11-2012,1030
NA,04-11-2012,1035
NA,04-11-2012,1040
NA,04-11-2012,1045
NA,04-11-2012,1050
NA,04-11-2012,1055
NA,04-11-2012,1100
NA,04-11-2012,1105
NA,04-11-2012,1110
NA,04-11-2012,1115
NA,04-11-2012,1120
NA,04-11-2012,1125
NA,04-11-2012,1130
NA,04-11-2012,1135
NA,04-11-2012,1140
NA,04-11-2012,1145
NA,04-11-2012,1150
NA,04-11-2012,1155
NA,04-11-2012,1200
NA,04-11-2012,1205
NA,04-11-2012,1210
NA,04-11-2012,1215
NA,04-11-2012,1220
NA,04-11-2012,1225
NA,04-11-2012,1230
NA,04-11-2012,1235
NA,04-11-2012,1240
NA,04-11-2012,1245
NA,04-11-2012,1250
NA,04-11-2012,1255
NA,04-11-2012,1300
NA,04-11-2012,1305
NA,04-11-2012,1310
NA,04-11-2012,1315
NA,04-11-2012,1320
NA,04-11-2012,1325
NA,04-11-2012,1330
NA,04-11-2012,1335
NA,04-11-2012,1340
NA,04-11-2012,1345
NA,04-11-2012,1350
NA,04-11-2012,1355
NA,04-11-2012,1400
NA,04-11-2012,1405
NA,04-11-2012,1410
NA,04-11-2012,1415
NA,04-11-2012,1420
NA,04-11-2012,1425
NA,04-11-2012,1430
NA,04-11-2012,1435
NA,04-11-2012,1440
NA,04-11-2012,1445
NA,04-11-2012,1450
NA,04-11-2012,1455
NA,04-11-2012,1500
NA,04-11-2012,1505
NA,04-11-2012,1510
NA,04-11-2012,1515
NA,04-11-2012,1520
NA,04-11-2012,1525
NA,04-11-2012,1530
NA,04-11-2012,1535
NA,04-11-2012,1540
NA,04-11-2012,1545
NA,04-11-2012,1550
NA,04-11-2012,1555
NA,04-11-2012,1600
NA,04-11-2012,1605
NA,04-11-2012,1610
NA,04-11-2012,1615
NA,04-11-2012,1620
NA,04-11-2012,1625
NA,04-11-2012,1630
NA,04-11-2012,1635
NA,04-11-2012,1640
NA,04-11-2012,1645
NA,04-11-2012,1650
NA,04-11-2012,1655
NA,04-11-2012,1700
NA,04-11-2012,1705
NA,04-11-2012,1710
NA,04-11-2012,1715
NA,04-11-2012,1720
NA,04-11-2012,1725
NA,04-11-2012,1730
NA,04-11-2012,1735
NA,04-11-2012,1740
NA,04-11-2012,1745
NA,04-11-2012,1750
NA,04-11-2012,1755
NA,04-11-2012,1800
NA,04-11-2012,1805
NA,04-11-2012,1810
NA,04-11-2012,1815
NA,04-11-2012,1820
NA,04-11-2012,1825
NA,04-11-2012,1830
NA,04-11-2012,1835
NA,04-11-2012,1840
NA,04-11-2012,1845
NA,04-11-2012,1850
NA,04-11-2012,1855
NA,04-11-2012,1900
NA,04-11-2012,1905
NA,04-11-2012,1910
NA,04-11-2012,1915
NA,04-11-2012,1920
NA,04-11-2012,1925
NA,04-11-2012,1930
NA,04-11-2012,1935
NA,04-11-2012,1940
NA,04-11-2012,1945
NA,04-11-2012,1950
NA,04-11-2012,1955
NA,04-11-2012,2000
NA,04-11-2012,2005
NA,04-11-2012,2010
NA,04-11-2012,2015
NA,04-11-2012,2020
NA,04-11-2012,2025
NA,04-11-2012,2030
NA,04-11-2012,2035
NA,04-11-2012,2040
NA,04-11-2012,2045
NA,04-11-2012,2050
NA,04-11-2012,2055
NA,04-11-2012,2100
NA,04-11-2012,2105
NA,04-11-2012,2110
NA,04-11-2012,2115
NA,04-11-2012,2120
NA,04-11-2012,2125
NA,04-11-2012,2130
NA,04-11-2012,2135
NA,04-11-2012,2140
NA,04-11-2012,2145
NA,04-11-2012,2150
NA,04-11-2012,2155
NA,04-11-2012,2200
NA,04-11-2012,2205
NA,04-11-2012,2210
NA,04-11-2012,2215
NA,04-11-2012,2220
NA,04-11-2012,2225
NA,04-11-2012,2230
NA,04-11-2012,2235
NA,04-11-2012,2240
NA,04-11-2012,2245
NA,04-11-2012,2250
NA,04-11-2012,2255
NA,04-11-2012,2300
NA,04-11-2012,2305
NA,04-11-2012,2310
NA,04-11-2012,2315
NA,04-11-2012,2320
NA,04-11-2012,2325
NA,04-11-2012,2330
NA,04-11-2012,2335
NA,04-11-2012,2340
NA,04-11-2012,2345
NA,04-11-2012,2350
NA,04-11-2012,2355
0,05-11-2012,0
0,05-11-2012,5
0,05-11-2012,10
0,05-11-2012,15
0,05-11-2012,20
0,05-11-2012,25
0,05-11-2012,30
0,05-11-2012,35
0,05-11-2012,40
0,05-11-2012,45
0,05-11-2012,50
0,05-11-2012,55
0,05-11-2012,100
0,05-11-2012,105
0,05-11-2012,110
0,05-11-2012,115
0,05-11-2012,120
0,05-11-2012,125
0,05-11-2012,130
0,05-11-2012,135
0,05-11-2012,140
0,05-11-2012,145
0,05-11-2012,150
0,05-11-2012,155
0,05-11-2012,200
0,05-11-2012,205
0,05-11-2012,210
0,05-11-2012,215
0,05-11-2012,220
0,05-11-2012,225
0,05-11-2012,230
0,05-11-2012,235
0,05-11-2012,240
0,05-11-2012,245
0,05-11-2012,250
0,05-11-2012,255
0,05-11-2012,300
0,05-11-2012,305
0,05-11-2012,310
0,05-11-2012,315
0,05-11-2012,320
0,05-11-2012,325
0,05-11-2012,330
0,05-11-2012,335
0,05-11-2012,340
0,05-11-2012,345
0,05-11-2012,350
0,05-11-2012,355
0,05-11-2012,400
0,05-11-2012,405
0,05-11-2012,410
0,05-11-2012,415
0,05-11-2012,420
0,05-11-2012,425
0,05-11-2012,430
0,05-11-2012,435
0,05-11-2012,440
0,05-11-2012,445
0,05-11-2012,450
0,05-11-2012,455
0,05-11-2012,500
0,05-11-2012,505
0,05-11-2012,510
0,05-11-2012,515
0,05-11-2012,520
0,05-11-2012,525
0,05-11-2012,530
0,05-11-2012,535
0,05-11-2012,540
0,05-11-2012,545
0,05-11-2012,550
0,05-11-2012,555
0,05-11-2012,600
0,05-11-2012,605
0,05-11-2012,610
0,05-11-2012,615
0,05-11-2012,620
0,05-11-2012,625
0,05-11-2012,630
0,05-11-2012,635
0,05-11-2012,640
0,05-11-2012,645
0,05-11-2012,650
0,05-11-2012,655
0,05-11-2012,700
0,05-11-2012,705
0,05-11-2012,710
111,05-11-2012,715
44,05-11-2012,720
7,05-11-2012,725
0,05-11-2012,730
0,05-11-2012,735
7,05-11-2012,740
25,05-11-2012,745
37,05-11-2012,750
24,05-11-2012,755
0,05-11-2012,800
36,05-11-2012,805
19,05-11-2012,810
7,05-11-2012,815
183,05-11-2012,820
42,05-11-2012,825
114,05-11-2012,830
131,05-11-2012,835
51,05-11-2012,840
82,05-11-2012,845
127,05-11-2012,850
80,05-11-2012,855
363,05-11-2012,900
625,05-11-2012,905
682,05-11-2012,910
706,05-11-2012,915
602,05-11-2012,920
785,05-11-2012,925
754,05-11-2012,930
638,05-11-2012,935
112,05-11-2012,940
606,05-11-2012,945
508,05-11-2012,950
101,05-11-2012,955
0,05-11-2012,1000
0,05-11-2012,1005
0,05-11-2012,1010
0,05-11-2012,1015
168,05-11-2012,1020
0,05-11-2012,1025
0,05-11-2012,1030
0,05-11-2012,1035
0,05-11-2012,1040
0,05-11-2012,1045
0,05-11-2012,1050
0,05-11-2012,1055
0,05-11-2012,1100
0,05-11-2012,1105
0,05-11-2012,1110
0,05-11-2012,1115
0,05-11-2012,1120
0,05-11-2012,1125
0,05-11-2012,1130
0,05-11-2012,1135
0,05-11-2012,1140
0,05-11-2012,1145
0,05-11-2012,1150
0,05-11-2012,1155
0,05-11-2012,1200
145,05-11-2012,1205
64,05-11-2012,1210
51,05-11-2012,1215
38,05-11-2012,1220
14,05-11-2012,1225
69,05-11-2012,1230
0,05-11-2012,1235
0,05-11-2012,1240
50,05-11-2012,1245
12,05-11-2012,1250
0,05-11-2012,1255
0,05-11-2012,1300
0,05-11-2012,1305
0,05-11-2012,1310
0,05-11-2012,1315
0,05-11-2012,1320
0,05-11-2012,1325
0,05-11-2012,1330
0,05-11-2012,1335
0,05-11-2012,1340
0,05-11-2012,1345
0,05-11-2012,1350
0,05-11-2012,1355
0,05-11-2012,1400
0,05-11-2012,1405
0,05-11-2012,1410
0,05-11-2012,1415
0,05-11-2012,1420
0,05-11-2012,1425
0,05-11-2012,1430
0,05-11-2012,1435
0,05-11-2012,1440
0,05-11-2012,1445
0,05-11-2012,1450
0,05-11-2012,1455
0,05-11-2012,1500
0,05-11-2012,1505
0,05-11-2012,1510
0,05-11-2012,1515
0,05-11-2012,1520
0,05-11-2012,1525
0,05-11-2012,1530
0,05-11-2012,1535
0,05-11-2012,1540
0,05-11-2012,1545
0,05-11-2012,1550
0,05-11-2012,1555
27,05-11-2012,1600
27,05-11-2012,1605
0,05-11-2012,1610
0,05-11-2012,1615
0,05-11-2012,1620
22,05-11-2012,1625
0,05-11-2012,1630
0,05-11-2012,1635
0,05-11-2012,1640
16,05-11-2012,1645
19,05-11-2012,1650
0,05-11-2012,1655
30,05-11-2012,1700
57,05-11-2012,1705
76,05-11-2012,1710
204,05-11-2012,1715
128,05-11-2012,1720
109,05-11-2012,1725
170,05-11-2012,1730
84,05-11-2012,1735
12,05-11-2012,1740
10,05-11-2012,1745
85,05-11-2012,1750
0,05-11-2012,1755
0,05-11-2012,1800
0,05-11-2012,1805
63,05-11-2012,1810
0,05-11-2012,1815
41,05-11-2012,1820
20,05-11-2012,1825
84,05-11-2012,1830
69,05-11-2012,1835
31,05-11-2012,1840
69,05-11-2012,1845
55,05-11-2012,1850
0,05-11-2012,1855
39,05-11-2012,1900
0,05-11-2012,1905
0,05-11-2012,1910
46,05-11-2012,1915
0,05-11-2012,1920
9,05-11-2012,1925
0,05-11-2012,1930
146,05-11-2012,1935
0,05-11-2012,1940
0,05-11-2012,1945
0,05-11-2012,1950
0,05-11-2012,1955
0,05-11-2012,2000
0,05-11-2012,2005
0,05-11-2012,2010
0,05-11-2012,2015
0,05-11-2012,2020
0,05-11-2012,2025
0,05-11-2012,2030
0,05-11-2012,2035
0,05-11-2012,2040
0,05-11-2012,2045
33,05-11-2012,2050
66,05-11-2012,2055
0,05-11-2012,2100
0,05-11-2012,2105
66,05-11-2012,2110
55,05-11-2012,2115
70,05-11-2012,2120
102,05-11-2012,2125
79,05-11-2012,2130
0,05-11-2012,2135
0,05-11-2012,2140
0,05-11-2012,2145
0,05-11-2012,2150
0,05-11-2012,2155
0,05-11-2012,2200
0,05-11-2012,2205
0,05-11-2012,2210
0,05-11-2012,2215
0,05-11-2012,2220
0,05-11-2012,2225
0,05-11-2012,2230
0,05-11-2012,2235
0,05-11-2012,2240
0,05-11-2012,2245
0,05-11-2012,2250
0,05-11-2012,2255
0,05-11-2012,2300
0,05-11-2012,2305
0,05-11-2012,2310
0,05-11-2012,2315
0,05-11-2012,2320
0,05-11-2012,2325
0,05-11-2012,2330
0,05-11-2012,2335
0,05-11-2012,2340
0,05-11-2012,2345
0,05-11-2012,2350
0,05-11-2012,2355
0,06-11-2012,0
0,06-11-2012,5
0,06-11-2012,10
0,06-11-2012,15
0,06-11-2012,20
0,06-11-2012,25
0,06-11-2012,30
0,06-11-2012,35
0,06-11-2012,40
0,06-11-2012,45
0,06-11-2012,50
0,06-11-2012,55
0,06-11-2012,100
0,06-11-2012,105
0,06-11-2012,110
0,06-11-2012,115
0,06-11-2012,120
0,06-11-2012,125
0,06-11-2012,130
0,06-11-2012,135
0,06-11-2012,140
0,06-11-2012,145
0,06-11-2012,150
0,06-11-2012,155
0,06-11-2012,200
0,06-11-2012,205
0,06-11-2012,210
0,06-11-2012,215
0,06-11-2012,220
0,06-11-2012,225
0,06-11-2012,230
0,06-11-2012,235
0,06-11-2012,240
0,06-11-2012,245
0,06-11-2012,250
0,06-11-2012,255
0,06-11-2012,300
0,06-11-2012,305
0,06-11-2012,310
0,06-11-2012,315
0,06-11-2012,320
0,06-11-2012,325
0,06-11-2012,330
0,06-11-2012,335
0,06-11-2012,340
0,06-11-2012,345
0,06-11-2012,350
0,06-11-2012,355
0,06-11-2012,400
0,06-11-2012,405
0,06-11-2012,410
0,06-11-2012,415
0,06-11-2012,420
0,06-11-2012,425
0,06-11-2012,430
0,06-11-2012,435
0,06-11-2012,440
0,06-11-2012,445
0,06-11-2012,450
0,06-11-2012,455
0,06-11-2012,500
0,06-11-2012,505
0,06-11-2012,510
0,06-11-2012,515
0,06-11-2012,520
0,06-11-2012,525
0,06-11-2012,530
0,06-11-2012,535
0,06-11-2012,540
0,06-11-2012,545
0,06-11-2012,550
0,06-11-2012,555
0,06-11-2012,600
0,06-11-2012,605
0,06-11-2012,610
0,06-11-2012,615
21,06-11-2012,620
48,06-11-2012,625
0,06-11-2012,630
15,06-11-2012,635
24,06-11-2012,640
37,06-11-2012,645
190,06-11-2012,650
14,06-11-2012,655
404,06-11-2012,700
123,06-11-2012,705
0,06-11-2012,710
0,06-11-2012,715
0,06-11-2012,720
0,06-11-2012,725
23,06-11-2012,730
0,06-11-2012,735
17,06-11-2012,740
511,06-11-2012,745
630,06-11-2012,750
372,06-11-2012,755
32,06-11-2012,800
68,06-11-2012,805
119,06-11-2012,810
0,06-11-2012,815
0,06-11-2012,820
0,06-11-2012,825
12,06-11-2012,830
0,06-11-2012,835
49,06-11-2012,840
37,06-11-2012,845
0,06-11-2012,850
195,06-11-2012,855
433,06-11-2012,900
165,06-11-2012,905
0,06-11-2012,910
0,06-11-2012,915
0,06-11-2012,920
0,06-11-2012,925
0,06-11-2012,930
0,06-11-2012,935
0,06-11-2012,940
0,06-11-2012,945
9,06-11-2012,950
0,06-11-2012,955
0,06-11-2012,1000
0,06-11-2012,1005
238,06-11-2012,1010
24,06-11-2012,1015
149,06-11-2012,1020
135,06-11-2012,1025
0,06-11-2012,1030
0,06-11-2012,1035
0,06-11-2012,1040
0,06-11-2012,1045
0,06-11-2012,1050
0,06-11-2012,1055
0,06-11-2012,1100
0,06-11-2012,1105
6,06-11-2012,1110
11,06-11-2012,1115
0,06-11-2012,1120
0,06-11-2012,1125
0,06-11-2012,1130
0,06-11-2012,1135
18,06-11-2012,1140
0,06-11-2012,1145
0,06-11-2012,1150
0,06-11-2012,1155
0,06-11-2012,1200
101,06-11-2012,1205
351,06-11-2012,1210
32,06-11-2012,1215
6,06-11-2012,1220
24,06-11-2012,1225
0,06-11-2012,1230
0,06-11-2012,1235
0,06-11-2012,1240
9,06-11-2012,1245
12,06-11-2012,1250
0,06-11-2012,1255
0,06-11-2012,1300
0,06-11-2012,1305
0,06-11-2012,1310
0,06-11-2012,1315
294,06-11-2012,1320
168,06-11-2012,1325
154,06-11-2012,1330
0,06-11-2012,1335
0,06-11-2012,1340
6,06-11-2012,1345
5,06-11-2012,1350
0,06-11-2012,1355
0,06-11-2012,1400
0,06-11-2012,1405
0,06-11-2012,1410
83,06-11-2012,1415
0,06-11-2012,1420
10,06-11-2012,1425
0,06-11-2012,1430
0,06-11-2012,1435
0,06-11-2012,1440
0,06-11-2012,1445
0,06-11-2012,1450
0,06-11-2012,1455
0,06-11-2012,1500
76,06-11-2012,1505
0,06-11-2012,1510
0,06-11-2012,1515
188,06-11-2012,1520
94,06-11-2012,1525
0,06-11-2012,1530
101,06-11-2012,1535
0,06-11-2012,1540
0,06-11-2012,1545
0,06-11-2012,1550
0,06-11-2012,1555
0,06-11-2012,1600
0,06-11-2012,1605
0,06-11-2012,1610
0,06-11-2012,1615
0,06-11-2012,1620
118,06-11-2012,1625
8,06-11-2012,1630
149,06-11-2012,1635
0,06-11-2012,1640
0,06-11-2012,1645
387,06-11-2012,1650
197,06-11-2012,1655
0,06-11-2012,1700
0,06-11-2012,1705
0,06-11-2012,1710
0,06-11-2012,1715
0,06-11-2012,1720
0,06-11-2012,1725
0,06-11-2012,1730
0,06-11-2012,1735
67,06-11-2012,1740
68,06-11-2012,1745
0,06-11-2012,1750
30,06-11-2012,1755
52,06-11-2012,1800
29,06-11-2012,1805
32,06-11-2012,1810
52,06-11-2012,1815
144,06-11-2012,1820
70,06-11-2012,1825
48,06-11-2012,1830
7,06-11-2012,1835
11,06-11-2012,1840
55,06-11-2012,1845
110,06-11-2012,1850
63,06-11-2012,1855
20,06-11-2012,1900
62,06-11-2012,1905
99,06-11-2012,1910
0,06-11-2012,1915
0,06-11-2012,1920
28,06-11-2012,1925
55,06-11-2012,1930
123,06-11-2012,1935
104,06-11-2012,1940
39,06-11-2012,1945
0,06-11-2012,1950
0,06-11-2012,1955
0,06-11-2012,2000
0,06-11-2012,2005
0,06-11-2012,2010
0,06-11-2012,2015
0,06-11-2012,2020
0,06-11-2012,2025
0,06-11-2012,2030
0,06-11-2012,2035
0,06-11-2012,2040
0,06-11-2012,2045
0,06-11-2012,2050
39,06-11-2012,2055
0,06-11-2012,2100
0,06-11-2012,2105
0,06-11-2012,2110
0,06-11-2012,2115
0,06-11-2012,2120
0,06-11-2012,2125
0,06-11-2012,2130
0,06-11-2012,2135
0,06-11-2012,2140
0,06-11-2012,2145
0,06-11-2012,2150
0,06-11-2012,2155
0,06-11-2012,2200
0,06-11-2012,2205
0,06-11-2012,2210
0,06-11-2012,2215
0,06-11-2012,2220
0,06-11-2012,2225
0,06-11-2012,2230
0,06-11-2012,2235
0,06-11-2012,2240
0,06-11-2012,2245
0,06-11-2012,2250
0,06-11-2012,2255
0,06-11-2012,2300
34,06-11-2012,2305
0,06-11-2012,2310
0,06-11-2012,2315
0,06-11-2012,2320
43,06-11-2012,2325
38,06-11-2012,2330
46,06-11-2012,2335
64,06-11-2012,2340
0,06-11-2012,2345
0,06-11-2012,2350
0,06-11-2012,2355
0,07-11-2012,0
0,07-11-2012,5
0,07-11-2012,10
0,07-11-2012,15
0,07-11-2012,20
0,07-11-2012,25
0,07-11-2012,30
0,07-11-2012,35
0,07-11-2012,40
0,07-11-2012,45
0,07-11-2012,50
0,07-11-2012,55
0,07-11-2012,100
0,07-11-2012,105
0,07-11-2012,110
0,07-11-2012,115
0,07-11-2012,120
0,07-11-2012,125
0,07-11-2012,130
0,07-11-2012,135
0,07-11-2012,140
0,07-11-2012,145
0,07-11-2012,150
0,07-11-2012,155
0,07-11-2012,200
0,07-11-2012,205
0,07-11-2012,210
0,07-11-2012,215
0,07-11-2012,220
0,07-11-2012,225
0,07-11-2012,230
0,07-11-2012,235
0,07-11-2012,240
0,07-11-2012,245
0,07-11-2012,250
0,07-11-2012,255
0,07-11-2012,300
0,07-11-2012,305
0,07-11-2012,310
0,07-11-2012,315
0,07-11-2012,320
0,07-11-2012,325
0,07-11-2012,330
0,07-11-2012,335
0,07-11-2012,340
0,07-11-2012,345
0,07-11-2012,350
0,07-11-2012,355
0,07-11-2012,400
0,07-11-2012,405
0,07-11-2012,410
0,07-11-2012,415
0,07-11-2012,420
0,07-11-2012,425
0,07-11-2012,430
0,07-11-2012,435
0,07-11-2012,440
0,07-11-2012,445
0,07-11-2012,450
0,07-11-2012,455
0,07-11-2012,500
0,07-11-2012,505
0,07-11-2012,510
0,07-11-2012,515
0,07-11-2012,520
0,07-11-2012,525
0,07-11-2012,530
0,07-11-2012,535
0,07-11-2012,540
0,07-11-2012,545
0,07-11-2012,550
0,07-11-2012,555
0,07-11-2012,600
0,07-11-2012,605
15,07-11-2012,610
44,07-11-2012,615
0,07-11-2012,620
0,07-11-2012,625
120,07-11-2012,630
31,07-11-2012,635
13,07-11-2012,640
44,07-11-2012,645
38,07-11-2012,650
113,07-11-2012,655
72,07-11-2012,700
65,07-11-2012,705
40,07-11-2012,710
0,07-11-2012,715
63,07-11-2012,720
0,07-11-2012,725
0,07-11-2012,730
10,07-11-2012,735
38,07-11-2012,740
102,07-11-2012,745
100,07-11-2012,750
243,07-11-2012,755
186,07-11-2012,800
39,07-11-2012,805
1,07-11-2012,810
393,07-11-2012,815
643,07-11-2012,820
573,07-11-2012,825
403,07-11-2012,830
690,07-11-2012,835
745,07-11-2012,840
698,07-11-2012,845
766,07-11-2012,850
507,07-11-2012,855
28,07-11-2012,900
0,07-11-2012,905
26,07-11-2012,910
144,07-11-2012,915
175,07-11-2012,920
18,07-11-2012,925
0,07-11-2012,930
0,07-11-2012,935
11,07-11-2012,940
44,07-11-2012,945
11,07-11-2012,950
66,07-11-2012,955
8,07-11-2012,1000
174,07-11-2012,1005
483,07-11-2012,1010
237,07-11-2012,1015
174,07-11-2012,1020
0,07-11-2012,1025
68,07-11-2012,1030
34,07-11-2012,1035
0,07-11-2012,1040
0,07-11-2012,1045
0,07-11-2012,1050
0,07-11-2012,1055
0,07-11-2012,1100
0,07-11-2012,1105
0,07-11-2012,1110
0,07-11-2012,1115
0,07-11-2012,1120
0,07-11-2012,1125
0,07-11-2012,1130
0,07-11-2012,1135
